Date & Time, Temprature *C, Humidity %
[2021-12-23 09:00:42.594] ,23.4,53
[2021-12-23 09:00:44.621] ,23.4,53
[2021-12-23 09:00:46.656] ,23.5,53
[2021-12-23 09:00:48.674] ,23.5,52
[2021-12-23 09:00:50.713] ,23.5,52
[2021-12-23 09:00:52.737] ,23.5,53
[2021-12-23 09:00:54.761] ,23.5,52
[2021-12-23 09:00:56.791] ,23.5,52
[2021-12-23 09:00:58.825] ,23.5,53
[2021-12-23 09:01:00.851] ,23.5,52
[2021-12-23 09:01:02.880] ,23.5,52
[2021-12-23 09:01:04.904] ,23.5,52
[2021-12-23 09:01:06.928] ,23.5,52
[2021-12-23 09:01:08.958] ,23.5,52
[2021-12-23 09:01:10.984] ,23.5,52
[2021-12-23 09:01:13.018] ,23.5,52
[2021-12-23 09:01:15.041] ,23.5,52
[2021-12-23 09:01:17.076] ,23.5,52
[2021-12-23 09:01:19.097] ,23.5,52
[2021-12-23 09:01:21.122] ,23.5,52
[2021-12-23 09:01:23.158] ,23.5,52
[2021-12-23 09:01:25.183] ,23.5,52
[2021-12-23 09:01:27.206] ,23.5,52
[2021-12-23 09:01:29.237] ,23.5,52
[2021-12-23 09:01:31.267] ,23.5,52
[2021-12-23 09:01:33.286] ,23.5,52
[2021-12-23 09:01:35.320] ,23.5,52
[2021-12-23 09:01:37.351] ,23.5,52
[2021-12-23 09:01:39.376] ,23.5,52
[2021-12-23 09:01:41.394] ,23.5,52
[2021-12-23 09:01:43.430] ,23.5,52
[2021-12-23 09:01:45.458] ,23.5,52
[2021-12-23 09:01:47.492] ,23.5,52
[2021-12-23 09:01:49.519] ,23.5,52
[2021-12-23 09:01:51.537] ,23.5,52
[2021-12-23 09:01:53.566] ,23.4,52
[2021-12-23 09:01:55.593] ,23.5,52
[2021-12-23 09:01:57.633] ,23.5,52
[2021-12-23 09:01:59.653] ,23.5,52
[2021-12-23 09:02:01.689] ,23.5,52
[2021-12-23 09:02:03.712] ,23.5,52
[2021-12-23 09:02:05.730] ,23.5,52
[2021-12-23 09:02:07.766] ,23.5,52
[2021-12-23 09:02:09.796] ,23.5,52
[2021-12-23 09:02:11.816] ,23.5,52
[2021-12-23 09:02:13.841] ,23.5,52
[2021-12-23 09:02:15.877] ,23.5,52
[2021-12-23 09:02:17.903] ,23.5,52
[2021-12-23 09:02:19.926] ,23.5,52
[2021-12-23 09:02:21.952] ,23.4,52
[2021-12-23 09:02:23.988] ,23.4,52
[2021-12-23 09:02:26.007] ,23.5,52
[2021-12-23 09:02:28.034] ,23.5,52
[2021-12-23 09:02:30.074] ,23.5,52
[2021-12-23 09:02:32.094] ,23.5,52
[2021-12-23 09:02:34.120] ,23.5,52
[2021-12-23 09:02:36.146] ,23.5,52
[2021-12-23 09:02:38.187] ,23.4,52
[2021-12-23 09:02:40.207] ,23.4,52
[2021-12-23 09:02:42.231] ,23.4,52
[2021-12-23 09:02:44.272] ,23.5,52
[2021-12-23 09:02:46.291] ,23.4,52
[2021-12-23 09:02:48.320] ,23.4,52
[2021-12-23 09:02:50.347] ,23.4,52
[2021-12-23 09:02:52.370] ,23.4,52
[2021-12-23 09:02:54.411] ,23.4,52
[2021-12-23 09:02:56.438] ,23.4,52
[2021-12-23 09:02:58.463] ,23.4,52
[2021-12-23 09:03:00.491] ,23.4,52
[2021-12-23 09:03:02.508] ,23.4,52
[2021-12-23 09:03:04.549] ,23.4,53
[2021-12-23 09:03:06.572] ,23.4,53
[2021-12-23 09:03:08.591] ,23.4,52
[2021-12-23 09:03:10.627] ,23.4,53
[2021-12-23 09:03:12.650] ,23.4,53
[2021-12-23 09:03:14.677] ,23.4,53
[2021-12-23 09:03:16.713] ,23.4,53
[2021-12-23 09:03:18.746] ,23.4,53
[2021-12-23 09:03:20.763] ,23.4,53
[2021-12-23 09:03:22.787] ,23.4,53
[2021-12-23 09:03:24.827] ,23.4,53
[2021-12-23 09:03:26.857] ,23.4,53
[2021-12-23 09:03:28.881] ,23.4,53
[2021-12-23 09:03:30.907] ,23.4,53
[2021-12-23 09:03:32.935] ,23.4,53
[2021-12-23 09:03:34.960] ,23.4,53
[2021-12-23 09:03:36.987] ,23.4,53
[2021-12-23 09:03:39.013] ,23.4,53
[2021-12-23 09:03:41.049] ,23.4,53
[2021-12-23 09:03:43.067] ,23.3,53
[2021-12-23 09:03:45.103] ,23.4,53
[2021-12-23 09:03:47.127] ,23.4,53
[2021-12-23 09:03:49.146] ,23.4,53
[2021-12-23 09:03:51.182] ,23.4,53
[2021-12-23 09:03:53.204] ,23.4,53
[2021-12-23 09:03:55.237] ,23.4,53
[2021-12-23 09:03:57.271] ,23.4,53
[2021-12-23 09:03:59.298] ,23.4,53
[2021-12-23 09:04:01.319] ,23.4,53
[2021-12-23 09:04:03.344] ,23.4,53
[2021-12-23 09:04:05.386] ,23.4,53
[2021-12-23 09:04:07.407] ,23.4,53
[2021-12-23 09:04:09.428] ,23.4,53
[2021-12-23 09:04:11.469] ,23.4,53
[2021-12-23 09:04:13.493] ,23.4,53
[2021-12-23 09:04:15.510] ,23.4,53
[2021-12-23 09:04:17.551] ,23.4,53
[2021-12-23 09:04:19.579] ,23.4,53
[2021-12-23 09:04:21.603] ,23.4,53
[2021-12-23 09:04:23.635] ,23.4,53
[2021-12-23 09:04:25.660] ,23.4,53
[2021-12-23 09:04:27.676] ,23.4,53
[2021-12-23 09:04:29.716] ,23.4,53
[2021-12-23 09:04:31.733] ,23.4,53
[2021-12-23 09:04:33.768] ,23.4,53
[2021-12-23 09:04:35.786] ,23.4,53
[2021-12-23 09:04:37.827] ,23.4,53
[2021-12-23 09:04:39.852] ,23.4,53
[2021-12-23 09:04:41.872] ,23.4,53
[2021-12-23 09:04:43.906] ,23.4,53
[2021-12-23 09:04:45.925] ,23.4,53
[2021-12-23 09:04:47.963] ,23.4,53
[2021-12-23 09:04:49.988] ,23.4,53
[2021-12-23 09:04:52.016] ,23.4,53
[2021-12-23 09:04:54.035] ,23.4,53
[2021-12-23 09:04:56.073] ,23.4,53
[2021-12-23 09:04:58.093] ,23.4,53
[2021-12-23 09:05:00.130] ,23.4,53
[2021-12-23 09:05:02.156] ,23.4,53
[2021-12-23 09:05:04.179] ,23.4,53
[2021-12-23 09:05:06.213] ,23.4,53
[2021-12-23 09:05:08.239] ,23.5,53
[2021-12-23 09:05:10.268] ,23.5,53
[2021-12-23 09:05:12.293] ,23.4,53
[2021-12-23 09:05:14.319] ,23.4,53
[2021-12-23 09:05:16.347] ,23.5,53
[2021-12-23 09:05:18.380] ,23.5,53
[2021-12-23 09:05:20.408] ,23.5,53
[2021-12-23 09:05:22.433] ,23.5,52
[2021-12-23 09:05:24.467] ,23.4,53
[2021-12-23 09:05:26.492] ,23.5,53
[2021-12-23 09:05:28.512] ,23.5,52
[2021-12-23 09:05:30.546] ,23.4,53
[2021-12-23 09:05:32.565] ,23.5,53
[2021-12-23 09:05:34.600] ,23.5,53
[2021-12-23 09:05:36.627] ,23.4,52
[2021-12-23 09:05:38.660] ,23.5,52
[2021-12-23 09:05:40.685] ,23.5,53
[2021-12-23 09:05:42.719] ,23.5,53
[2021-12-23 09:05:44.747] ,23.5,53
[2021-12-23 09:05:46.768] ,23.5,52
[2021-12-23 09:05:48.804] ,23.4,53
[2021-12-23 09:05:50.827] ,23.5,53
[2021-12-23 09:05:52.849] ,23.4,52
[2021-12-23 09:05:54.875] ,23.4,52
[2021-12-23 09:05:56.900] ,23.4,52
[2021-12-23 09:05:58.942] ,23.5,52
[2021-12-23 09:06:00.966] ,23.4,53
[2021-12-23 09:06:02.991] ,23.4,53
[2021-12-23 09:06:05.017] ,23.4,53
[2021-12-23 09:06:07.036] ,23.4,53
[2021-12-23 09:06:09.066] ,23.4,53
[2021-12-23 09:06:11.101] ,23.4,53
[2021-12-23 09:06:13.126] ,23.4,53
[2021-12-23 09:06:15.162] ,23.4,53
[2021-12-23 09:06:17.183] ,23.4,53
[2021-12-23 09:06:19.217] ,23.4,53
[2021-12-23 09:06:21.243] ,23.4,53
[2021-12-23 09:06:23.262] ,23.4,53
[2021-12-23 09:06:25.288] ,23.4,53
[2021-12-23 09:06:27.326] ,23.4,53
[2021-12-23 09:06:29.353] ,23.4,53
[2021-12-23 09:06:31.374] ,23.4,53
[2021-12-23 09:06:33.412] ,23.4,53
[2021-12-23 09:06:35.433] ,23.4,53
[2021-12-23 09:06:37.470] ,23.4,53
[2021-12-23 09:06:39.486] ,23.4,53
[2021-12-23 09:06:41.519] ,23.3,53
[2021-12-23 09:06:43.554] ,23.4,53
[2021-12-23 09:06:45.579] ,23.4,53
[2021-12-23 09:06:47.609] ,23.4,53
[2021-12-23 09:06:49.636] ,23.4,53
[2021-12-23 09:06:51.663] ,23.4,53
[2021-12-23 09:06:53.687] ,23.4,53
[2021-12-23 09:06:55.711] ,23.4,53
[2021-12-23 09:06:57.744] ,23.4,53
[2021-12-23 09:06:59.767] ,23.4,53
[2021-12-23 09:07:01.802] ,23.4,53
[2021-12-23 09:07:03.826] ,23.4,53
[2021-12-23 09:07:05.852] ,23.4,53
[2021-12-23 09:07:07.876] ,23.4,53
[2021-12-23 09:07:09.903] ,23.4,53
[2021-12-23 09:07:11.937] ,23.4,53
[2021-12-23 09:07:13.957] ,23.4,53
[2021-12-23 09:07:15.981] ,23.4,53
[2021-12-23 09:07:18.021] ,23.4,53
[2021-12-23 09:07:20.045] ,23.4,53
[2021-12-23 09:07:22.081] ,23.4,53
[2021-12-23 09:07:24.106] ,23.4,53
[2021-12-23 09:07:26.136] ,23.4,53
[2021-12-23 09:07:28.154] ,23.3,53
[2021-12-23 09:07:30.183] ,23.4,53
[2021-12-23 09:07:32.209] ,23.4,53
[2021-12-23 09:07:34.245] ,23.4,53
[2021-12-23 09:07:36.263] ,23.4,53
[2021-12-23 09:07:38.289] ,23.4,53
[2021-12-23 09:07:40.324] ,23.4,53
[2021-12-23 09:07:42.349] ,23.4,53
[2021-12-23 09:07:44.385] ,23.4,53
[2021-12-23 09:07:46.403] ,23.4,53
[2021-12-23 09:07:48.439] ,23.4,53
[2021-12-23 09:07:50.464] ,23.4,53
[2021-12-23 09:07:52.493] ,23.4,53
[2021-12-23 09:07:54.511] ,23.4,53
[2021-12-23 09:07:56.546] ,23.4,53
[2021-12-23 09:07:58.580] ,23.4,53
[2021-12-23 09:08:00.603] ,23.4,53
[2021-12-23 09:08:02.622] ,23.4,53
[2021-12-23 09:08:04.657] ,23.4,53
[2021-12-23 09:08:06.676] ,23.4,53
[2021-12-23 09:08:08.710] ,23.4,53
[2021-12-23 09:08:10.745] ,23.5,53
[2021-12-23 09:08:12.770] ,23.4,53
[2021-12-23 09:08:14.797] ,23.4,53
[2021-12-23 09:08:16.833] ,23.5,53
[2021-12-23 09:08:18.853] ,23.5,53
[2021-12-23 09:08:20.878] ,23.5,53
[2021-12-23 09:08:22.907] ,23.5,53
[2021-12-23 09:08:24.930] ,23.5,53
[2021-12-23 09:08:26.961] ,23.5,53
[2021-12-23 09:08:28.992] ,23.5,53
[2021-12-23 09:08:31.014] ,23.5,53
[2021-12-23 09:08:33.049] ,23.5,53
[2021-12-23 09:08:35.081] ,23.5,53
[2021-12-23 09:08:37.105] ,23.5,53
[2021-12-23 09:08:39.125] ,23.5,53
[2021-12-23 09:08:41.164] ,23.4,53
[2021-12-23 09:08:43.187] ,23.5,53
[2021-12-23 09:08:45.223] ,23.5,53
[2021-12-23 09:08:47.243] ,23.5,53
[2021-12-23 09:08:49.279] ,23.5,53
[2021-12-23 09:08:51.305] ,23.5,53
[2021-12-23 09:08:53.325] ,23.5,53
[2021-12-23 09:08:55.360] ,23.5,53
[2021-12-23 09:08:57.381] ,23.5,53
[2021-12-23 09:08:59.415] ,23.5,52
[2021-12-23 09:09:01.439] ,23.5,53
[2021-12-23 09:09:03.458] ,23.6,52
[2021-12-23 09:09:05.498] ,23.6,53
[2021-12-23 09:09:07.523] ,23.6,52
[2021-12-23 09:09:09.541] ,23.5,53
[2021-12-23 09:09:11.573] ,23.5,52
[2021-12-23 09:09:13.599] ,23.6,52
[2021-12-23 09:09:15.636] ,23.6,53
[2021-12-23 09:09:17.661] ,23.6,52
[2021-12-23 09:09:19.681] ,23.6,53
[2021-12-23 09:09:21.716] ,23.6,52
[2021-12-23 09:09:23.737] ,23.6,52
[2021-12-23 09:09:25.778] ,23.6,52
[2021-12-23 09:09:27.800] ,23.6,53
[2021-12-23 09:09:29.834] ,23.6,52
[2021-12-23 09:09:31.863] ,23.6,53
[2021-12-23 09:09:33.881] ,23.6,52
[2021-12-23 09:09:35.917] ,23.5,52
[2021-12-23 09:09:37.931] ,23.6,52
[2021-12-23 09:09:39.960] ,23.6,52
[2021-12-23 09:09:41.996] ,23.6,52
[2021-12-23 09:09:44.020] ,23.6,52
[2021-12-23 09:09:46.056] ,23.6,52
[2021-12-23 09:09:48.084] ,23.6,52
[2021-12-23 09:09:50.100] ,23.6,52
[2021-12-23 09:09:52.139] ,23.6,52
[2021-12-23 09:09:54.156] ,23.6,52
[2021-12-23 09:09:56.190] ,23.6,52
[2021-12-23 09:09:58.222] ,23.5,52
[2021-12-23 09:10:00.241] ,23.6,52
[2021-12-23 09:10:02.283] ,23.6,52
[2021-12-23 09:10:04.304] ,23.6,52
[2021-12-23 09:10:06.328] ,23.6,52
[2021-12-23 09:10:08.364] ,23.6,52
[2021-12-23 09:10:10.384] ,23.6,52
[2021-12-23 09:10:12.419] ,23.6,52
[2021-12-23 09:10:14.446] ,23.6,52
[2021-12-23 09:10:16.464] ,23.6,52
[2021-12-23 09:10:18.489] ,23.6,52
[2021-12-23 09:10:20.530] ,23.6,52
[2021-12-23 09:10:22.554] ,23.6,52
[2021-12-23 09:10:24.572] ,23.6,52
[2021-12-23 09:10:26.601] ,23.6,52
[2021-12-23 09:10:28.641] ,23.6,52
[2021-12-23 09:10:30.661] ,23.6,52
[2021-12-23 09:10:32.685] ,23.6,52
[2021-12-23 09:10:34.710] ,23.6,52
[2021-12-23 09:10:36.749] ,23.6,52
[2021-12-23 09:10:38.768] ,23.6,52
[2021-12-23 09:10:40.792] ,23.6,52
[2021-12-23 09:10:42.834] ,23.5,52
[2021-12-23 09:10:44.859] ,23.5,52
[2021-12-23 09:10:46.894] ,23.5,52
[2021-12-23 09:10:48.914] ,23.5,52
[2021-12-23 09:10:50.949] ,23.5,52
[2021-12-23 09:10:52.976] ,23.5,52
[2021-12-23 09:10:54.996] ,23.5,52
[2021-12-23 09:10:57.023] ,23.6,52
[2021-12-23 09:10:59.049] ,23.5,52
[2021-12-23 09:11:01.082] ,23.5,52
[2021-12-23 09:11:03.103] ,23.5,52
[2021-12-23 09:11:05.143] ,23.5,52
[2021-12-23 09:11:07.167] ,23.6,52
[2021-12-23 09:11:09.185] ,23.6,52
[2021-12-23 09:11:11.211] ,23.6,52
[2021-12-23 09:11:13.246] ,23.6,52
[2021-12-23 09:11:15.274] ,23.5,52
[2021-12-23 09:11:17.295] ,23.5,52
[2021-12-23 09:11:19.336] ,23.6,52
[2021-12-23 09:11:21.356] ,23.5,52
[2021-12-23 09:11:23.388] ,23.5,52
[2021-12-23 09:11:25.413] ,23.5,52
[2021-12-23 09:11:27.438] ,23.5,52
[2021-12-23 09:11:29.465] ,23.6,52
[2021-12-23 09:11:31.500] ,23.6,52
[2021-12-23 09:11:33.520] ,23.5,52
[2021-12-23 09:11:35.546] ,23.6,52
[2021-12-23 09:11:37.582] ,23.6,52
[2021-12-23 09:11:39.602] ,23.6,52
[2021-12-23 09:11:41.643] ,23.6,52
[2021-12-23 09:11:43.662] ,23.6,52
[2021-12-23 09:11:45.685] ,23.6,52
[2021-12-23 09:11:47.725] ,23.6,52
[2021-12-23 09:11:49.745] ,23.6,52
[2021-12-23 09:11:51.780] ,23.6,52
[2021-12-23 09:11:53.805] ,23.6,52
[2021-12-23 09:11:55.823] ,23.5,52
[2021-12-23 09:11:57.864] ,23.6,52
[2021-12-23 09:11:59.884] ,23.6,52
[2021-12-23 09:12:01.910] ,23.5,52
[2021-12-23 09:12:03.944] ,23.6,52
[2021-12-23 09:12:05.960] ,23.6,52
[2021-12-23 09:12:08.002] ,23.6,52
[2021-12-23 09:12:10.029] ,23.6,52
[2021-12-23 09:12:12.049] ,23.6,52
[2021-12-23 09:12:14.084] ,23.6,52
[2021-12-23 09:12:16.110] ,23.6,52
[2021-12-23 09:12:18.144] ,23.6,52
[2021-12-23 09:12:20.163] ,23.6,52
[2021-12-23 09:12:22.197] ,23.6,52
[2021-12-23 09:12:24.222] ,23.7,52
[2021-12-23 09:12:26.242] ,23.6,52
[2021-12-23 09:12:28.283] ,23.6,52
[2021-12-23 09:12:30.307] ,23.7,52
[2021-12-23 09:12:32.323] ,23.7,52
[2021-12-23 09:12:34.356] ,23.7,52
[2021-12-23 09:12:36.381] ,23.7,52
[2021-12-23 09:12:38.421] ,23.6,52
[2021-12-23 09:12:40.447] ,23.7,52
[2021-12-23 09:12:42.467] ,23.6,52
[2021-12-23 09:12:44.492] ,23.7,52
[2021-12-23 09:12:46.528] ,23.6,52
[2021-12-23 09:12:48.557] ,23.6,52
[2021-12-23 09:12:50.581] ,23.7,52
[2021-12-23 09:12:52.614] ,23.6,52
[2021-12-23 09:12:54.640] ,23.6,52
[2021-12-23 09:12:56.665] ,23.7,52
[2021-12-23 09:12:58.701] ,23.7,52
[2021-12-23 09:13:00.720] ,23.6,52
[2021-12-23 09:13:02.754] ,23.6,52
[2021-12-23 09:13:04.784] ,23.7,52
[2021-12-23 09:13:06.800] ,23.7,52
[2021-12-23 09:13:08.836] ,23.7,52
[2021-12-23 09:13:10.860] ,23.7,52
[2021-12-23 09:13:12.896] ,23.6,52
[2021-12-23 09:13:14.908] ,23.7,52
[2021-12-23 09:13:16.943] ,23.7,52
[2021-12-23 09:13:18.967] ,23.7,52
[2021-12-23 09:13:21.002] ,23.7,52
[2021-12-23 09:13:23.029] ,23.7,52
[2021-12-23 09:13:25.053] ,23.7,52
[2021-12-23 09:13:27.080] ,23.7,52
[2021-12-23 09:13:29.114] ,23.7,52
[2021-12-23 09:13:31.133] ,23.7,52
[2021-12-23 09:13:33.169] ,23.7,52
[2021-12-23 09:13:35.203] ,23.7,52
[2021-12-23 09:13:37.229] ,23.7,52
[2021-12-23 09:13:39.250] ,23.7,52
[2021-12-23 09:13:41.274] ,23.7,52
[2021-12-23 09:13:43.309] ,23.7,52
[2021-12-23 09:13:45.333] ,23.7,52
[2021-12-23 09:13:47.357] ,23.7,52
[2021-12-23 09:13:49.387] ,23.7,52
[2021-12-23 09:13:51.413] ,23.7,52
[2021-12-23 09:13:53.452] ,23.7,52
[2021-12-23 09:13:55.471] ,23.6,52
[2021-12-23 09:13:57.496] ,23.6,52
[2021-12-23 09:13:59.525] ,23.6,52
[2021-12-23 09:14:01.561] ,23.6,52
[2021-12-23 09:14:03.594] ,23.6,52
[2021-12-23 09:14:05.612] ,23.6,52
[2021-12-23 09:14:07.639] ,23.7,52
[2021-12-23 09:14:09.673] ,23.6,52
[2021-12-23 09:14:11.692] ,23.6,52
[2021-12-23 09:14:13.718] ,23.7,52
[2021-12-23 09:14:15.759] ,23.6,52
[2021-12-23 09:14:17.784] ,23.6,52
[2021-12-23 09:14:19.805] ,23.7,52
[2021-12-23 09:14:21.839] ,23.7,52
[2021-12-23 09:14:23.860] ,23.6,52
[2021-12-23 09:14:25.895] ,23.7,52
[2021-12-23 09:14:27.921] ,23.6,52
[2021-12-23 09:14:29.954] ,23.6,52
[2021-12-23 09:14:31.972] ,23.7,52
[2021-12-23 09:14:34.006] ,23.6,52
[2021-12-23 09:14:36.032] ,23.7,52
[2021-12-23 09:14:38.053] ,23.7,52
[2021-12-23 09:14:40.090] ,23.7,52
[2021-12-23 09:14:42.115] ,23.6,52
[2021-12-23 09:14:44.151] ,23.7,52
[2021-12-23 09:14:46.177] ,23.6,52
[2021-12-23 09:14:48.205] ,23.7,52
[2021-12-23 09:14:50.229] ,23.7,52
[2021-12-23 09:14:52.248] ,23.7,52
[2021-12-23 09:14:54.284] ,23.7,52
[2021-12-23 09:14:56.304] ,23.7,52
[2021-12-23 09:14:58.332] ,23.7,52
[2021-12-23 09:15:00.367] ,23.7,52
[2021-12-23 09:15:02.391] ,23.7,52
[2021-12-23 09:15:04.417] ,23.7,52
[2021-12-23 09:15:06.452] ,23.7,52
[2021-12-23 09:15:08.481] ,23.7,52
[2021-12-23 09:15:10.501] ,23.7,52
[2021-12-23 09:15:12.535] ,23.7,52
[2021-12-23 09:15:14.569] ,23.7,52
[2021-12-23 09:15:16.589] ,23.7,52
[2021-12-23 09:15:18.615] ,23.7,52
[2021-12-23 09:15:20.638] ,23.7,52
[2021-12-23 09:15:22.678] ,23.7,52
[2021-12-23 09:15:24.703] ,23.7,52
[2021-12-23 09:15:26.722] ,23.6,52
[2021-12-23 09:15:28.759] ,23.7,52
[2021-12-23 09:15:30.777] ,23.6,52
[2021-12-23 09:15:32.819] ,23.7,52
[2021-12-23 09:15:34.841] ,23.6,52
[2021-12-23 09:15:36.865] ,23.7,52
[2021-12-23 09:15:38.900] ,23.7,52
[2021-12-23 09:15:40.927] ,23.7,52
[2021-12-23 09:15:42.943] ,23.7,52
[2021-12-23 09:15:44.983] ,23.6,52
[2021-12-23 09:15:47.001] ,23.7,52
[2021-12-23 09:15:49.033] ,23.6,52
[2021-12-23 09:15:51.068] ,23.6,52
[2021-12-23 09:15:53.095] ,23.7,52
[2021-12-23 09:15:55.116] ,23.6,52
[2021-12-23 09:15:57.152] ,23.6,52
[2021-12-23 09:15:59.171] ,23.6,52
[2021-12-23 09:16:01.196] ,23.7,52
[2021-12-23 09:16:03.230] ,23.6,52
[2021-12-23 09:16:05.264] ,23.6,52
[2021-12-23 09:16:07.282] ,23.6,52
[2021-12-23 09:16:09.306] ,23.6,52
[2021-12-23 09:16:11.347] ,23.6,52
[2021-12-23 09:16:13.367] ,23.7,52
[2021-12-23 09:16:15.400] ,23.7,52
[2021-12-23 09:16:17.423] ,23.6,52
[2021-12-23 09:16:19.447] ,23.7,52
[2021-12-23 09:16:21.473] ,23.6,52
[2021-12-23 09:16:23.506] ,23.6,52
[2021-12-23 09:16:25.537] ,23.6,52
[2021-12-23 09:16:27.565] ,23.7,52
[2021-12-23 09:16:29.599] ,23.7,52
[2021-12-23 09:16:31.616] ,23.6,52
[2021-12-23 09:16:33.641] ,23.6,52
[2021-12-23 09:16:35.675] ,23.7,52
[2021-12-23 09:16:37.710] ,23.6,52
[2021-12-23 09:16:39.734] ,23.6,52
[2021-12-23 09:16:41.764] ,23.6,52
[2021-12-23 09:16:43.793] ,23.6,52
[2021-12-23 09:16:45.811] ,23.6,52
[2021-12-23 09:16:47.847] ,23.6,52
[2021-12-23 09:16:49.872] ,23.6,52
[2021-12-23 09:16:51.895] ,23.6,52
[2021-12-23 09:16:53.930] ,23.6,52
[2021-12-23 09:16:55.954] ,23.6,52
[2021-12-23 09:16:57.972] ,23.6,52
[2021-12-23 09:17:00.011] ,23.6,52
[2021-12-23 09:17:02.035] ,23.6,52
[2021-12-23 09:17:04.064] ,23.6,52
[2021-12-23 09:17:06.091] ,23.5,52
[2021-12-23 09:17:08.125] ,23.6,52
[2021-12-23 09:17:10.145] ,23.6,52
[2021-12-23 09:17:12.184] ,23.6,52
[2021-12-23 09:17:14.204] ,23.6,52
[2021-12-23 09:17:16.239] ,23.6,52
[2021-12-23 09:17:18.259] ,23.6,52
[2021-12-23 09:17:20.294] ,23.5,52
[2021-12-23 09:17:22.319] ,23.6,52
[2021-12-23 09:17:24.342] ,23.6,52
[2021-12-23 09:17:26.364] ,23.6,52
[2021-12-23 09:17:28.406] ,23.6,53
[2021-12-23 09:17:30.426] ,23.6,52
[2021-12-23 09:17:32.447] ,23.6,53
[2021-12-23 09:17:34.486] ,23.5,52
[2021-12-23 09:17:36.516] ,23.6,52
[2021-12-23 09:17:38.542] ,23.6,52
[2021-12-23 09:17:40.560] ,23.6,53
[2021-12-23 09:17:42.594] ,23.6,52
[2021-12-23 09:17:44.613] ,23.6,53
[2021-12-23 09:17:46.647] ,23.6,52
[2021-12-23 09:17:48.685] ,23.6,53
[2021-12-23 09:17:50.704] ,23.6,53
[2021-12-23 09:17:52.740] ,23.6,52
[2021-12-23 09:17:54.764] ,23.5,53
[2021-12-23 09:17:56.790] ,23.6,52
[2021-12-23 09:17:58.824] ,23.6,53
[2021-12-23 09:18:00.841] ,23.5,53
[2021-12-23 09:18:02.874] ,23.6,52
[2021-12-23 09:18:04.893] ,23.5,53
[2021-12-23 09:18:06.925] ,23.5,52
[2021-12-23 09:18:08.960] ,23.6,52
[2021-12-23 09:18:10.983] ,23.6,53
[2021-12-23 09:18:13.016] ,23.5,52
[2021-12-23 09:18:15.037] ,23.5,52
[2021-12-23 09:18:17.062] ,23.6,52
[2021-12-23 09:18:19.096] ,23.6,53
[2021-12-23 09:18:21.122] ,23.6,52
[2021-12-23 09:18:23.143] ,23.6,52
[2021-12-23 09:18:25.179] ,23.6,52
[2021-12-23 09:18:27.205] ,23.6,52
[2021-12-23 09:18:29.241] ,23.6,52
[2021-12-23 09:18:31.267] ,23.6,52
[2021-12-23 09:18:33.290] ,23.6,52
[2021-12-23 09:18:35.324] ,23.6,52
[2021-12-23 09:18:37.348] ,23.6,52
[2021-12-23 09:18:39.375] ,23.6,52
[2021-12-23 09:18:41.408] ,23.6,52
[2021-12-23 09:18:43.433] ,23.6,52
[2021-12-23 09:18:45.450] ,23.6,52
[2021-12-23 09:18:47.484] ,23.6,52
[2021-12-23 09:18:49.504] ,23.6,52
[2021-12-23 09:18:51.545] ,23.6,52
[2021-12-23 09:18:53.570] ,23.6,52
[2021-12-23 09:18:55.595] ,23.6,52
[2021-12-23 09:18:57.620] ,23.6,52
[2021-12-23 09:18:59.656] ,23.6,52
[2021-12-23 09:19:01.673] ,23.5,52
[2021-12-23 09:19:03.712] ,23.6,52
[2021-12-23 09:19:05.730] ,23.5,52
[2021-12-23 09:19:07.769] ,23.6,52
[2021-12-23 09:19:09.793] ,23.6,52
[2021-12-23 09:19:11.823] ,23.5,52
[2021-12-23 09:19:13.840] ,23.5,52
[2021-12-23 09:19:15.876] ,23.5,52
[2021-12-23 09:19:17.903] ,23.5,52
[2021-12-23 09:19:19.936] ,23.6,52
[2021-12-23 09:19:21.962] ,23.6,52
[2021-12-23 09:19:23.990] ,23.6,52
[2021-12-23 09:19:26.017] ,23.5,52
[2021-12-23 09:19:28.037] ,23.6,52
[2021-12-23 09:19:30.063] ,23.6,52
[2021-12-23 09:19:32.090] ,23.6,52
[2021-12-23 09:19:34.129] ,23.5,52
[2021-12-23 09:19:36.152] ,23.6,52
[2021-12-23 09:19:38.173] ,23.6,52
[2021-12-23 09:19:40.207] ,23.6,52
[2021-12-23 09:19:42.229] ,23.5,52
[2021-12-23 09:19:44.254] ,23.6,52
[2021-12-23 09:19:46.290] ,23.5,52
[2021-12-23 09:19:48.324] ,23.6,52
[2021-12-23 09:19:50.347] ,23.5,53
[2021-12-23 09:19:52.383] ,23.6,52
[2021-12-23 09:19:54.411] ,23.5,53
[2021-12-23 09:19:56.432] ,23.5,52
[2021-12-23 09:19:58.456] ,23.6,52
[2021-12-23 09:20:00.479] ,23.5,53
[2021-12-23 09:20:02.512] ,23.5,52
[2021-12-23 09:20:04.546] ,23.6,52
[2021-12-23 09:20:06.573] ,23.6,53
[2021-12-23 09:20:08.591] ,23.5,52
[2021-12-23 09:20:10.628] ,23.5,52
[2021-12-23 09:20:12.646] ,23.6,52
[2021-12-23 09:20:14.685] ,23.6,53
[2021-12-23 09:20:16.705] ,23.5,52
[2021-12-23 09:20:18.739] ,23.6,52
[2021-12-23 09:20:20.756] ,23.6,53
